"REFERENCE_FILE","DOFLOW_FILE","MODE","ALLOWLIST","REASON","REFERENCE_SHA256","DOFLOW_SHA256","JSX_PARITY","CLASS_PARITY"
"public/assets/flow/stickers/emotions/flow-angry.webp","apps/frontend/public/assets/flow/stickers/emotions/flow-angry.webp","VERBATIM","","SHA-256 identical","026e8c14af632b84b0097a57b8232962f5e16b1929f0c020c34eab9f59be0268","026e8c14af632b84b0097a57b8232962f5e16b1929f0c020c34eab9f59be0268","N/A","N/A"
"public/assets/flow/stickers/emotions/flow-approved.webp","apps/frontend/public/assets/flow/stickers/emotions/flow-approved.webp","VERBATIM","","SHA-256 identical","e1c6f842914e108d145e282a8f40e3a3c54efd7233866b91843d545655fa673a","e1c6f842914e108d145e282a8f40e3a3c54efd7233866b91843d545655fa673a","N/A","N/A"
"public/assets/flow/stickers/emotions/flow-bored.webp","apps/frontend/public/assets/flow/stickers/emotions/flow-bored.webp","VERBATIM","","SHA-256 identical","d422ad1e53e40eb9ca106391cbeaa6153c1dcf59a391b6d9ca86b82af3f57972","d422ad1e53e40eb9ca106391cbeaa6153c1dcf59a391b6d9ca86b82af3f57972","N/A","N/A"
"public/assets/flow/stickers/emotions/flow-celebrate.webp","apps/frontend/public/assets/flow/stickers/emotions/flow-celebrate.webp","VERBATIM","","SHA-256 identical","6d9e02fbd35f7997f680b32d7a85c10510a9061721ca00250d81d4d20e8b34e9","6d9e02fbd35f7997f680b32d7a85c10510a9061721ca00250d81d4d20e8b34e9","N/A","N/A"
"public/assets/flow/stickers/emotions/flow-cry.webp","apps/frontend/public/assets/flow/stickers/emotions/flow-cry.webp","VERBATIM","","SHA-256 identical","9fe95a5bdf1641691e47c0a595c029de77c81f0326639e6e7ea02f4ab066c9f4","9fe95a5bdf1641691e47c0a595c029de77c81f0326639e6e7ea02f4ab066c9f4","N/A","N/A"
"public/assets/flow/stickers/emotions/flow-daje.webp","apps/frontend/public/assets/flow/stickers/emotions/flow-daje.webp","VERBATIM","","SHA-256 identical","772247488a175a3b31507f046bed35dd0a113398120c8dc0add4124cb2c5224b","772247488a175a3b31507f046bed35dd0a113398120c8dc0add4124cb2c5224b","N/A","N/A"
"public/assets/flow/stickers/emotions/flow-embarrassed.webp","apps/frontend/public/assets/flow/stickers/emotions/flow-embarrassed.webp","VERBATIM","","SHA-256 identical","d89d84ec45f48da27fdb377e784ffccc45f376032116b403ace90eb751be48d0","d89d84ec45f48da27fdb377e784ffccc45f376032116b403ace90eb751be48d0","N/A","N/A"
"public/assets/flow/stickers/emotions/flow-happy.webp","apps/frontend/public/assets/flow/stickers/emotions/flow-happy.webp","VERBATIM","","SHA-256 identical","04272e3f2a7f5c16b70073faffb9ed1e610b74b4ed7232639799850860abe687","04272e3f2a7f5c16b70073faffb9ed1e610b74b4ed7232639799850860abe687","N/A","N/A"
"public/assets/flow/stickers/emotions/flow-kiss.webp","apps/frontend/public/assets/flow/stickers/emotions/flow-kiss.webp","VERBATIM","","SHA-256 identical","0e2d57047d5035c15d5e6f3a30c7abec70c03a732f318b75fc4034efbd03f511","0e2d57047d5035c15d5e6f3a30c7abec70c03a732f318b75fc4034efbd03f511","N/A","N/A"
"public/assets/flow/stickers/emotions/flow-laugh.webp","apps/frontend/public/assets/flow/stickers/emotions/flow-laugh.webp","VERBATIM","","SHA-256 identical","baede9f5af8fa610b4d65bd67fe4a9910673cafc690a3d366c165d25f8d525a2","baede9f5af8fa610b4d65bd67fe4a9910673cafc690a3d366c165d25f8d525a2","N/A","N/A"
"public/assets/flow/stickers/emotions/flow-love.webp","apps/frontend/public/assets/flow/stickers/emotions/flow-love.webp","VERBATIM","","SHA-256 identical","33bd5df734ac813019339ca542345d2efd07f285feb66a89a0dad8c9ec63eb69","33bd5df734ac813019339ca542345d2efd07f285feb66a89a0dad8c9ec63eb69","N/A","N/A"
"public/assets/flow/stickers/emotions/flow-meditate.webp","apps/frontend/public/assets/flow/stickers/emotions/flow-meditate.webp","VERBATIM","","SHA-256 identical","595a087b6cb4009275fbb84b9af9ea825b87c33b457e0fa8ea6d172db7698d3e","595a087b6cb4009275fbb84b9af9ea825b87c33b457e0fa8ea6d172db7698d3e","N/A","N/A"
"public/assets/flow/stickers/emotions/flow-proud.webp","apps/frontend/public/assets/flow/stickers/emotions/flow-proud.webp","VERBATIM","","SHA-256 identical","b2f425024173dd9799e39d1f81f59d5190862dff9dd0be3554f05e645795647f","b2f425024173dd9799e39d1f81f59d5190862dff9dd0be3554f05e645795647f","N/A","N/A"
"public/assets/flow/stickers/emotions/flow-scared.webp","apps/frontend/public/assets/flow/stickers/emotions/flow-scared.webp","VERBATIM","","SHA-256 identical","7cd51206cd9d6fce2453a7f3009205fdbe0c1fd873e79add8c8619037c878b4d","7cd51206cd9d6fce2453a7f3009205fdbe0c1fd873e79add8c8619037c878b4d","N/A","N/A"
"public/assets/flow/stickers/emotions/flow-shocked.webp","apps/frontend/public/assets/flow/stickers/emotions/flow-shocked.webp","VERBATIM","","SHA-256 identical","1c2db215e3ce6e0ae13aa9029ae531e2744381f6003f2b04e0982098efe0cfc7","1c2db215e3ce6e0ae13aa9029ae531e2744381f6003f2b04e0982098efe0cfc7","N/A","N/A"
"public/assets/flow/stickers/emotions/flow-shy.webp","apps/frontend/public/assets/flow/stickers/emotions/flow-shy.webp","VERBATIM","","SHA-256 identical","09e77de40bac937405b2b29869f2f39c722b33433010113588677f61581fc83b","09e77de40bac937405b2b29869f2f39c722b33433010113588677f61581fc83b","N/A","N/A"
"public/assets/flow/stickers/emotions/flow-sick.webp","apps/frontend/public/assets/flow/stickers/emotions/flow-sick.webp","VERBATIM","","SHA-256 identical","511fe3d93e416342a20e951fdaa94d26fa743fca49936189103560461ea2df01","511fe3d93e416342a20e951fdaa94d26fa743fca49936189103560461ea2df01","N/A","N/A"
"public/assets/flow/stickers/emotions/flow-skeptical.webp","apps/frontend/public/assets/flow/stickers/emotions/flow-skeptical.webp","VERBATIM","","SHA-256 identical","e88418a9cbbd7207b62bf5ae20e7fa8ab6b6458b532b79b812ebbd7856f990bd","e88418a9cbbd7207b62bf5ae20e7fa8ab6b6458b532b79b812ebbd7856f990bd","N/A","N/A"
"public/assets/flow/stickers/emotions/flow-sleepy.webp","apps/frontend/public/assets/flow/stickers/emotions/flow-sleepy.webp","VERBATIM","","SHA-256 identical","d96ad006411b8e6fb2f566dfb7d6e551f67fcc55dd79f4f0d0a0559a9845b73c","d96ad006411b8e6fb2f566dfb7d6e551f67fcc55dd79f4f0d0a0559a9845b73c","N/A","N/A"
"public/assets/flow/stickers/emotions/flow-studying.webp","apps/frontend/public/assets/flow/stickers/emotions/flow-studying.webp","VERBATIM","","SHA-256 identical","31f1833c4edc2083388dbf9a4178c235d7dd60358473c6b48421819d17182dc6","31f1833c4edc2083388dbf9a4178c235d7dd60358473c6b48421819d17182dc6","N/A","N/A"
"public/assets/flow/stickers/emotions/flow-thinking.webp","apps/frontend/public/assets/flow/stickers/emotions/flow-thinking.webp","VERBATIM","","SHA-256 identical","f41e36cc85773573d94b1792d093b2c550975909bc1dc760fb42f953c80c1894","f41e36cc85773573d94b1792d093b2c550975909bc1dc760fb42f953c80c1894","N/A","N/A"
"public/assets/flow/stickers/emotions/flow-urgent.webp","apps/frontend/public/assets/flow/stickers/emotions/flow-urgent.webp","VERBATIM","","SHA-256 identical","a0c3b9e6d45fbeb5772ea00af8d498c10246d768f750aeb2881ab74d98807972","a0c3b9e6d45fbeb5772ea00af8d498c10246d768f750aeb2881ab74d98807972","N/A","N/A"
"public/assets/flow/stickers/emotions/flow-wink.webp","apps/frontend/public/assets/flow/stickers/emotions/flow-wink.webp","VERBATIM","","SHA-256 identical","bea87d709a17ca2016e5a19a97ecb17b784a89a08b4a8e9abf9c8044ee375203","bea87d709a17ca2016e5a19a97ecb17b784a89a08b4a8e9abf9c8044ee375203","N/A","N/A"
"public/assets/flow/stickers/emotions/flow-working.webp","apps/frontend/public/assets/flow/stickers/emotions/flow-working.webp","VERBATIM","","SHA-256 identical","b1d1d96b758c810dda2f69d7a912d791a684405055e7383ded813a09610cea1b","b1d1d96b758c810dda2f69d7a912d791a684405055e7383ded813a09610cea1b","N/A","N/A"
"public/assets/flow/stickers/work/flow-bug-fix.webp","apps/frontend/public/assets/flow/stickers/work/flow-bug-fix.webp","VERBATIM","","SHA-256 identical","dec91484a9df1464a72458d4966b30a3c225c584327accdfd30d883dd8249973","dec91484a9df1464a72458d4966b30a3c225c584327accdfd30d883dd8249973","N/A","N/A"
"public/assets/flow/stickers/work/flow-coding.webp","apps/frontend/public/assets/flow/stickers/work/flow-coding.webp","VERBATIM","","SHA-256 identical","10ca5fcd729ccd9971e09df0cfb67782b46d7e9e6a032f1eefdfc5379f823cdd","10ca5fcd729ccd9971e09df0cfb67782b46d7e9e6a032f1eefdfc5379f823cdd","N/A","N/A"
"public/assets/flow/stickers/work/flow-coffee-break.webp","apps/frontend/public/assets/flow/stickers/work/flow-coffee-break.webp","VERBATIM","","SHA-256 identical","6454d02ff2b7ebb3e4be3b438a3c156e8efa75c7534c2895eb4078a13967ff3e","6454d02ff2b7ebb3e4be3b438a3c156e8efa75c7534c2895eb4078a13967ff3e","N/A","N/A"
"public/assets/flow/stickers/work/flow-contract-signed.webp","apps/frontend/public/assets/flow/stickers/work/flow-contract-signed.webp","VERBATIM","","SHA-256 identical","31883a36f15d4203786fed8ed561f90e279b51f5ccd22d9cc016a9993a167ddb","31883a36f15d4203786fed8ed561f90e279b51f5ccd22d9cc016a9993a167ddb","N/A","N/A"
"public/assets/flow/stickers/work/flow-deadline.webp","apps/frontend/public/assets/flow/stickers/work/flow-deadline.webp","VERBATIM","","SHA-256 identical","73d8bf98aaa535926a6f938718302d8953fc4fc93c66360c9bf3396e1c1a04b3","73d8bf98aaa535926a6f938718302d8953fc4fc93c66360c9bf3396e1c1a04b3","N/A","N/A"
"public/assets/flow/stickers/work/flow-exhausted.webp","apps/frontend/public/assets/flow/stickers/work/flow-exhausted.webp","VERBATIM","","SHA-256 identical","a1d9a8f2bea0bf3d2a4159761135285b165b68d22fd463f4618f3e9bc6f8cf1d","a1d9a8f2bea0bf3d2a4159761135285b165b68d22fd463f4618f3e9bc6f8cf1d","N/A","N/A"
"public/assets/flow/stickers/work/flow-materials-received.webp","apps/frontend/public/assets/flow/stickers/work/flow-materials-received.webp","VERBATIM","","SHA-256 identical","88c4bba7dcb934a2fe76d656451c30d72c6574858427eb52b78e929703c89e99","88c4bba7dcb934a2fe76d656451c30d72c6574858427eb52b78e929703c89e99","N/A","N/A"
"public/assets/flow/stickers/work/flow-payment-received.webp","apps/frontend/public/assets/flow/stickers/work/flow-payment-received.webp","VERBATIM","","SHA-256 identical","0059ef954f33df932c50ec2f2b808a49a6264fd1c01c4bcb8e8c2903fed1602f","0059ef954f33df932c50ec2f2b808a49a6264fd1c01c4bcb8e8c2903fed1602f","N/A","N/A"
"public/assets/flow/stickers/work/flow-phone-call.webp","apps/frontend/public/assets/flow/stickers/work/flow-phone-call.webp","VERBATIM","","SHA-256 identical","167e1ddb7a6bc9674010b05c336da0b5f6edc846d7cf278b2fb8efaaac3ae717","167e1ddb7a6bc9674010b05c336da0b5f6edc846d7cf278b2fb8efaaac3ae717","N/A","N/A"
"public/assets/flow/stickers/work/flow-project-planning.webp","apps/frontend/public/assets/flow/stickers/work/flow-project-planning.webp","VERBATIM","","SHA-256 identical","25a55740ea40d6c810931fffff23d441b6743ce3326a51cc2d1615590e8e46bb","25a55740ea40d6c810931fffff23d441b6743ce3326a51cc2d1615590e8e46bb","N/A","N/A"
"public/assets/flow/stickers/work/flow-sales-presentation.webp","apps/frontend/public/assets/flow/stickers/work/flow-sales-presentation.webp","VERBATIM","","SHA-256 identical","89c414e1b3d659f6b0e75926db80bd0b4a49fb2bd1df15bedeabf183ab2fad78","89c414e1b3d659f6b0e75926db80bd0b4a49fb2bd1df15bedeabf183ab2fad78","N/A","N/A"
"public/assets/flow/stickers/work/flow-video-call.webp","apps/frontend/public/assets/flow/stickers/work/flow-video-call.webp","VERBATIM","","SHA-256 identical","193d9ac41fd727a2dfa7e9152ffdd50498626b0cceb633b55f456484d62ac382","193d9ac41fd727a2dfa7e9152ffdd50498626b0cceb633b55f456484d62ac382","N/A","N/A"
"public/assets/flow/system/flow-access-denied.webp","apps/frontend/public/assets/flow/system/flow-access-denied.webp","VERBATIM","","SHA-256 identical","1ceeff8790d0a49c8a7dbe03cad8243823925549695edd90441a9b770882d59a","1ceeff8790d0a49c8a7dbe03cad8243823925549695edd90441a9b770882d59a","N/A","N/A"
"public/assets/flow/system/flow-critical-error.webp","apps/frontend/public/assets/flow/system/flow-critical-error.webp","VERBATIM","","SHA-256 identical","21744da88d5b47215177435f6377a3015e613db3ac9d1f6ce39cdb5d9ecdef0f","21744da88d5b47215177435f6377a3015e613db3ac9d1f6ce39cdb5d9ecdef0f","N/A","N/A"
"public/assets/flow/system/flow-integration-required.webp","apps/frontend/public/assets/flow/system/flow-integration-required.webp","VERBATIM","","SHA-256 identical","5287ec115967e597cc9f65bb219dd395ffef4ffca7fbfffd5be58e89688a1230","5287ec115967e597cc9f65bb219dd395ffef4ffca7fbfffd5be58e89688a1230","N/A","N/A"
"public/assets/flow/system/flow-loading.webp","apps/frontend/public/assets/flow/system/flow-loading.webp","VERBATIM","","SHA-256 identical","2356f7512f20aedb53e341b83c21b16f35c02381b422ea627d0a50f53541c1ec","2356f7512f20aedb53e341b83c21b16f35c02381b422ea627d0a50f53541c1ec","N/A","N/A"
"public/assets/flow/system/flow-maintenance.webp","apps/frontend/public/assets/flow/system/flow-maintenance.webp","VERBATIM","","SHA-256 identical","06070d6b557590253e481f1241b003d18c8f04ebdea60b79ff078df994bb009f","06070d6b557590253e481f1241b003d18c8f04ebdea60b79ff078df994bb009f","N/A","N/A"
"public/assets/flow/system/flow-offline.webp","apps/frontend/public/assets/flow/system/flow-offline.webp","VERBATIM","","SHA-256 identical","9a23bbac6895e6f788b3b7b295c1da1f082aba86e30f6443d6373772a6a61b02","9a23bbac6895e6f788b3b7b295c1da1f082aba86e30f6443d6373772a6a61b02","N/A","N/A"
"public/assets/flow/system/flow-page-not-found.webp","apps/frontend/public/assets/flow/system/flow-page-not-found.webp","VERBATIM","","SHA-256 identical","4e07eee300478a914150a526f40b3b251e20ecd11d3f4b0e62b11bb32c1491f4","4e07eee300478a914150a526f40b3b251e20ecd11d3f4b0e62b11bb32c1491f4","N/A","N/A"
"public/assets/flow/system/flow-secure-success.webp","apps/frontend/public/assets/flow/system/flow-secure-success.webp","VERBATIM","","SHA-256 identical","813e9e989a96aa87d32e418bf9db6ec1837f4f5e9d4a5fb384e2efb2eda98098","813e9e989a96aa87d32e418bf9db6ec1837f4f5e9d4a5fb384e2efb2eda98098","N/A","N/A"
"public/assets/flow/system/flow-sync-error.webp","apps/frontend/public/assets/flow/system/flow-sync-error.webp","VERBATIM","","SHA-256 identical","4b5953d3445bd1f813faae8c269ca523179566579e7a0fa342f6aa4623e6ea99","4b5953d3445bd1f813faae8c269ca523179566579e7a0fa342f6aa4623e6ea99","N/A","N/A"
"public/assets/flow/system/flow-system-operational.webp","apps/frontend/public/assets/flow/system/flow-system-operational.webp","VERBATIM","","SHA-256 identical","6e6e1a87a50482102b858e7bc243832bc89e38be3af585b11324cdff5d5255a1","6e6e1a87a50482102b858e7bc243832bc89e38be3af585b11324cdff5d5255a1","N/A","N/A"
"public/assets/flow/system/flow-warning.webp","apps/frontend/public/assets/flow/system/flow-warning.webp","VERBATIM","","SHA-256 identical","edec0847d411fa99af8fba741b2fdb67370ddd5e44c006fe27741fbe7dcbcf75","edec0847d411fa99af8fba741b2fdb67370ddd5e44c006fe27741fbe7dcbcf75","N/A","N/A"
"public/assets/flow/system/flow-welcome-back.webp","apps/frontend/public/assets/flow/system/flow-welcome-back.webp","VERBATIM","","SHA-256 identical","5e4be1b7dd78099b6badbe0ad83496a7511f4f0f3f64d6b14e4103d3b1b616fc","5e4be1b7dd78099b6badbe0ad83496a7511f4f0f3f64d6b14e4103d3b1b616fc","N/A","N/A"
"public/brand/logo_doflow_bianco.svg","apps/frontend/public/brand/logo_doflow_bianco.svg","VERBATIM","","SHA-256 identical","9b89d75f7a1df605be967669fd2c53d7b36d3e00442c56e3f3f8d2df52a0dda4","9b89d75f7a1df605be967669fd2c53d7b36d3e00442c56e3f3f8d2df52a0dda4","N/A","N/A"
"public/brand/logo_doflow_nero.svg","apps/frontend/public/brand/logo_doflow_nero.svg","VERBATIM","","SHA-256 identical","86cc9353a2ddfe2c21b6ebe922b12467a124d6c34f3b99d209053cae9d939701","86cc9353a2ddfe2c21b6ebe922b12467a124d6c34f3b99d209053cae9d939701","N/A","N/A"
"public/brand/marchio_logo_bianco.svg","apps/frontend/public/brand/marchio_logo_bianco.svg","VERBATIM","","SHA-256 identical","5afa05da669d1ccc05d6ffe4b3b3bf77d6b38548a486d819bed2e8715ee73ea5","5afa05da669d1ccc05d6ffe4b3b3bf77d6b38548a486d819bed2e8715ee73ea5","N/A","N/A"
"public/brand/marchio_logo_nero.svg","apps/frontend/public/brand/marchio_logo_nero.svg","VERBATIM","","SHA-256 identical","6ca38486cdd9ac17d77da7150bdea170da0eb1c16a9641caa14a486b423b8c1e","6ca38486cdd9ac17d77da7150bdea170da0eb1c16a9641caa14a486b423b8c1e","N/A","N/A"
"public/file.svg","apps/frontend/public/file.svg","EXCLUDED","H","Unused framework starter asset excluded from the direct port","2b67812c325c199a02536cdbeea0c593a72f707d323b72ee3e08dbab06753bd4","6b1367da9fccffd50a88fae019db8f649c8cc4c2c35aaf7ceedef85a8269c92f","N/A","N/A"
"public/globe.svg","apps/frontend/public/globe.svg","EXCLUDED","H","Unused framework starter asset excluded from the direct port","b614b9bf183925957661ac851498fe1d8029fd43a62fbfed86f9e2624a57e7cf","594f70c173a328a516b8e0de546789ddcb5edbe2605bf8464e482523ae49a6ba","N/A","N/A"
"public/next.svg","apps/frontend/public/next.svg","EXCLUDED","H","Unused framework starter asset excluded from the direct port","55995dfad6ecb4945a1e856ddca03c5e16aa5bf13fd21b4df6a74ae79357bcfc","04c959817f32540114a5ac27ae6ffe3d204da2f10d8b386a20e37c2b7108c5ec","N/A","N/A"
"public/vercel.svg","apps/frontend/public/vercel.svg","EXCLUDED","H","Unused framework starter asset excluded from the direct port","f081337b2fee635b455b63275406a3e7f39d6a014e25ad90dab5a67e62a12ac4","11a70dda0e7da667141044beba812d93dda6e529066ab961f71932993963b956","N/A","N/A"
"public/window.svg","apps/frontend/public/window.svg","EXCLUDED","H","Unused framework starter asset excluded from the direct port","644768c4aaeb4767bce293344eeb0c125fb804a94d801440424072202d85e3a1","238784b33bb811ecb7f1b018aa089c124da4214cabfc161bdf97e255fdb93517","N/A","N/A"
"src/app/activities/[activityId]/page.tsx","apps/frontend/src/app/(tenant)/activities/[activityId]/page.tsx","VERBATIM","","SHA-256 identical","2b2f3fb7ec0f3c4ab930a76d9921a835b64c8c4f8fff3a814f2c731cf08dfffa","2b2f3fb7ec0f3c4ab930a76d9921a835b64c8c4f8fff3a814f2c731cf08dfffa","N/A","N/A"
"src/app/api/auth/login/route.ts","apps/frontend/src/app/api/auth/login/route.ts","EXCLUDED","A","D3CC801 AUTHORITY: reference auth API excluded","e43ca812c2069748533b57b9b18d1b17e65f9c746577ea8e8780de9065b5a4e9","","N/A","N/A"
"src/app/api/auth/password/forgot/route.ts","apps/frontend/src/app/api/auth/password/forgot/route.ts","EXCLUDED","A","D3CC801 AUTHORITY: reference auth API excluded","9c174eb02d63a8153f080a16239ac9702c8bf6bbbf01c4b432d351a6f1f62b0b","","N/A","N/A"
"src/app/api/auth/password/reset/route.ts","apps/frontend/src/app/api/auth/password/reset/route.ts","EXCLUDED","A","D3CC801 AUTHORITY: reference auth API excluded","1cba7d433e5cc96600c42b44b03bd367bd966e8ec074d286a094cb45e90c3f56","","N/A","N/A"
"src/app/api/auth/session/route.ts","apps/frontend/src/app/api/auth/session/route.ts","EXCLUDED","A","D3CC801 AUTHORITY: reference auth API excluded","6f75a1ac7a5403884446aadcc1b38f1f2deac5ec784a1823b0acfe3d5cbefa13","","N/A","N/A"
"src/app/api/bonus/route.ts","apps/frontend/src/app/api/bonus/route.ts","EXCLUDED","E","Nest backend/API authority; Next business API excluded","b70b36744a1a72c253a8664ed9aadb16bea22ce9a4995583f9fbfe1a4a717990","","N/A","N/A"
"src/app/api/calendar-integrations/google/callback/route.ts","apps/frontend/src/app/api/calendar-integrations/google/callback/route.ts","EXCLUDED","E","Nest backend/API authority; Next business API excluded","0e162cfd353c4df11981c4847dc3cf2a3af89255f68d072b757ac10f56b886e5","","N/A","N/A"
"src/app/api/calendar-integrations/google/connect/route.ts","apps/frontend/src/app/api/calendar-integrations/google/connect/route.ts","EXCLUDED","E","Nest backend/API authority; Next business API excluded","2125f822fece6005f3545b8c33f2673171a53c6997b9f7a511a58535c7cb7a60","","N/A","N/A"
"src/app/api/calendar-integrations/ics/[token]/route.ts","apps/frontend/src/app/api/calendar-integrations/ics/[token]/route.ts","EXCLUDED","E","Nest backend/API authority; Next business API excluded","492d9dafab7a581da9fb16b286be5af22581d799f285ae397f1ce987ffc8be49","","N/A","N/A"
"src/app/api/calendar-integrations/route.ts","apps/frontend/src/app/api/calendar-integrations/route.ts","EXCLUDED","E","Nest backend/API authority; Next business API excluded","79d263c8d4ff4a63b409f15b2d10b3cc42eee508d8107d300e093c0685b3a2f9","","N/A","N/A"
"src/app/api/company-intelligence/route.ts","apps/frontend/src/app/api/company-intelligence/route.ts","EXCLUDED","E","Nest backend/API authority; Next business API excluded","d3c60670879424737f2f36e82636da36dab2ca15e6262ecd59dd4c11a3d923f0","","N/A","N/A"
"src/app/api/conversations/route.ts","apps/frontend/src/app/api/conversations/route.ts","EXCLUDED","E","Nest backend/API authority; Next business API excluded","99bcdf478b89c2c609dffb140288396647b9d9f046a3cc89bc2412712ab576eb","","N/A","N/A"
"src/app/api/flow-preferences/route.ts","apps/frontend/src/app/api/flow-preferences/route.ts","EXCLUDED","E","Nest backend/API authority; Next business API excluded","71e47fe07b67fe20116754047a8b532b490c6df2a57f8a374bc5fddf88bd389f","","N/A","N/A"
"src/app/api/flowboard/route.ts","apps/frontend/src/app/api/flowboard/route.ts","EXCLUDED","E","Nest backend/API authority; Next business API excluded","c38fe1ae929ac337e44f0463c619bd17794724b3d48eacf6334c8f8288707de6","","N/A","N/A"
"src/app/api/inbox/route.ts","apps/frontend/src/app/api/inbox/route.ts","EXCLUDED","E","Nest backend/API authority; Next business API excluded","f202c7a5e710da9324075cd072a6832b79483e92ff4ecdcb6bd605405360f069","","N/A","N/A"
"src/app/api/presence/route.ts","apps/frontend/src/app/api/presence/route.ts","EXCLUDED","E","Nest backend/API authority; Next business API excluded","9e2b30bd23d16fa8f66443bd27c8034a53bd937c6b33e1c458d44a9269eda193","","N/A","N/A"
"src/app/api/releases/route.ts","apps/frontend/src/app/api/releases/route.ts","EXCLUDED","E","Nest backend/API authority; Next business API excluded","7817315ca3619251450cc4e169ec5404753a704a520e1a69f448b238935a0d43","","N/A","N/A"
"src/app/api/team-chat/route.ts","apps/frontend/src/app/api/team-chat/route.ts","EXCLUDED","E","Nest backend/API authority; Next business API excluded","b598dfa662e311c95d279220e19699636092b8d9b409605718346c9e03016450","","N/A","N/A"
"src/app/api/team-space/session/route.ts","apps/frontend/src/app/api/team-space/session/route.ts","EXCLUDED","E","Nest backend/API authority; Next business API excluded","5fb480865dc1fe755688ebddb0803580f148293903f609fa03880c80ea364544","","N/A","N/A"
"src/app/api/team-space/token/route.ts","apps/frontend/src/app/api/team-space/token/route.ts","EXCLUDED","E","Nest backend/API authority; Next business API excluded","d0dd256a0bdc50083bbcae424bc0aa5a110856ac236bd943fdfdc1443108c470","","N/A","N/A"
"src/app/dashboard/archivio/page.tsx","apps/frontend/src/app/(tenant)/dashboard/archivio/page.tsx","VERBATIM","","SHA-256 identical","7bd008865063b03eb0bffd0f13388e6d08f7cf3d8b376f7aff3664890639335f","7bd008865063b03eb0bffd0f13388e6d08f7cf3d8b376f7aff3664890639335f","N/A","N/A"
"src/app/dashboard/attivita/page.tsx","apps/frontend/src/app/(tenant)/dashboard/attivita/page.tsx","VERBATIM","","SHA-256 identical","95f2525c54a8011616a129a4bbd0cf24be0549668c5492d5893e083ea208b5c1","95f2525c54a8011616a129a4bbd0cf24be0549668c5492d5893e083ea208b5c1","N/A","N/A"
"src/app/dashboard/automazioni/page.tsx","apps/frontend/src/app/(tenant)/dashboard/automazioni/page.tsx","VERBATIM","","SHA-256 identical","5bcce3ff99f294b28dbd2befc7f87e6b6fe41e8ab407250a84038240f5ff3b0b","5bcce3ff99f294b28dbd2befc7f87e6b6fe41e8ab407250a84038240f5ff3b0b","N/A","N/A"
"src/app/dashboard/bonus/page.tsx","apps/frontend/src/app/(tenant)/dashboard/bonus/page.tsx","VERBATIM","","SHA-256 identical","b4c0f68428bd569c329040b1db372b7a8dc77507305d77150befd6d693ba26d1","b4c0f68428bd569c329040b1db372b7a8dc77507305d77150befd6d693ba26d1","N/A","N/A"
"src/app/dashboard/calendario/page.tsx","apps/frontend/src/app/(tenant)/dashboard/calendario/page.tsx","VERBATIM","","SHA-256 identical","000a73cdb0c732392c320425c0659192698bb11b4aa68d84b9e2806354b99f84","000a73cdb0c732392c320425c0659192698bb11b4aa68d84b9e2806354b99f84","N/A","N/A"
"src/app/dashboard/campagne/page.tsx","apps/frontend/src/app/(tenant)/dashboard/campagne/page.tsx","VERBATIM","","SHA-256 identical","c271a9fc3249050c6935867e1e14a6eb5d8739a2afd69130711d0d34f42066c5","c271a9fc3249050c6935867e1e14a6eb5d8739a2afd69130711d0d34f42066c5","N/A","N/A"
"src/app/dashboard/catalogo/page.tsx","apps/frontend/src/app/(tenant)/dashboard/catalogo/page.tsx","VERBATIM","","SHA-256 identical","a47aac7930d5d85aa285b209348856c0bf7fed62a4371323b1a716d149f905e0","a47aac7930d5d85aa285b209348856c0bf7fed62a4371323b1a716d149f905e0","N/A","N/A"
"src/app/dashboard/clienti/[clientId]/page.tsx","apps/frontend/src/app/(tenant)/dashboard/clienti/[clientId]/page.tsx","VERBATIM","","SHA-256 identical","194b1bc088faa0b3469d0e1d367e21f89ea36a805e4858303b60898d1f0793ee","194b1bc088faa0b3469d0e1d367e21f89ea36a805e4858303b60898d1f0793ee","N/A","N/A"
"src/app/dashboard/clienti/page.tsx","apps/frontend/src/app/(tenant)/dashboard/clienti/page.tsx","VERBATIM","","SHA-256 identical","448c12b7a856dc4ea7f5ffb3bd48eb8f3251fcdb75afd1bf737f4726ffdd08a2","448c12b7a856dc4ea7f5ffb3bd48eb8f3251fcdb75afd1bf737f4726ffdd08a2","N/A","N/A"
"src/app/dashboard/commercial/leads/[leadId]/page.tsx","apps/frontend/src/app/(tenant)/dashboard/commercial/leads/[leadId]/page.tsx","VISUAL_VERBATIM_DATA_ADAPTER","E,F,H","Tenant route and real-data adapter","38fb7359b3aa65ace2f177b6cd1363bd53e3378f6a342eab6b4e47688bc75ac8","f57fe566ce1383f0622eb0a569412e64f57198dabe7baf08256920444bbca2ce","PASS","PASS"
"src/app/dashboard/commercial/leads/page.tsx","apps/frontend/src/app/(tenant)/dashboard/commercial/leads/page.tsx","VISUAL_VERBATIM_DATA_ADAPTER","E,F,H","Tenant route and real-data adapter","b36f4787d3da4684904574af9019bea740e50705be5768c390af8a50e09d9da3","22fd58f54c8787c9fdbe2ce67e3aa4baffec40d7e4b0e728846c5e73698f3c8e","PASS","PASS"
